token,company,symbol,tsym,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
1901,CUMMINS INDIA LTD,CUMMINSIND,CUMMINSIND-EQ,Ok,27-07-2023 09:15:00,1690429500,1916.65,1928.55,1912.30,1928.00,1923.16,12828,0,13087,0
236,ASIAN PAINTS LIMITED,ASIANPAINT,ASIANPAINT-EQ,Ok,27-07-2023 09:15:00,1690429500,3393.85,3407.45,3380.85,3404.80,3479.75,103507,0,106098,0
25,ADANI ENTERPRISES LIMITED,ADANIENT,ADANIENT-EQ,Ok,27-07-2023 09:15:00,1690429500,2473.95,2485.00,2462.95,2466.10,2478.03,193619,0,195535,0
15083,ADANI PORT & SEZ LTD,ADANIPORTS,ADANIPORTS-EQ,Ok,27-07-2023 09:15:00,1690429500,753.70,758.85,753.70,755.45,765.57,208028,0,210704,0
16669,BAJAJ AUTO LIMITED,BAJAJ-AUTO,BAJAJ-AUTO-EQ,Ok,27-07-2023 09:15:00,1690429500,4894.90,4907.75,4872.35,4894.65,5007.58,26414,0,27053,0
10940,DIVI S LABORATORIES LTD,DIVISLAB,DIVISLAB-EQ,Ok,27-07-2023 09:15:00,1690429500,3686.05,3730.00,3686.05,3720.45,3739.97,36730,0,36946,0
1270,AMBUJA CEMENTS LTD,AMBUJACEM,AMBUJACEM-EQ,Ok,27-07-2023 09:15:00,1690429500,444.05,445.75,443.00,445.10,450.16,242791,0,245892,0
21690,DIXON TECHNO (INDIA) LTD,DIXON,DIXON-EQ,Ok,27-07-2023 09:15:00,1690429500,4105.00,4117.90,4065.05,4083.70,4088.68,35272,0,35538,0
157,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,APOLLOHOSP-EQ,Ok,27-07-2023 09:15:00,1690429500,5144.20,5265.00,5144.20,5222.00,5389.90,41619,0,43118,0
910,EICHER MOTORS LTD,EICHERMOT,EICHERMOT-EQ,Ok,27-07-2023 09:15:00,1690429500,3359.90,3362.80,3345.70,3358.80,3357.33,49362,0,50039,0
10099,GODREJ CONSUMER PRODUCTS,GODREJCP,GODREJCP-EQ,Ok,27-07-2023 09:15:00,1690429500,1042.25,1043.85,1034.95,1036.45,1048.69,40332,0,40750,0
1232,GRASIM INDUSTRIES LTD,GRASIM,GRASIM-EQ,Ok,27-07-2023 09:15:00,1690429500,1842.00,1848.60,1835.75,1842.20,1840.33,26621,0,26913,0
10599,GUJARAT GAS LIMITED,GUJGASLTD,GUJGASLTD-EQ,Ok,27-07-2023 09:15:00,1690429500,474.00,474.90,472.50,474.00,506.84,30978,0,33148,0
263,ATUL LTD,ATUL,ATUL-EQ,Ok,27-07-2023 09:15:00,1690429500,6555.00,6609.75,6555.00,6571.10,7268.15,1879,0,2075,0
7229,HCL TECHNOLOGIES LTD,HCLTECH,HCLTECH-EQ,Ok,27-07-2023 09:15:00,1690429500,1118.95,1119.10,1115.15,1117.85,1167.49,91280,0,95371,0
467,HDFC LIFE INS CO LTD,HDFCLIFE,HDFCLIFE-EQ,Ok,27-07-2023 09:15:00,1690429500,658.80,661.65,657.40,660.60,659.49,319090,0,323135,0
341,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,BALRAMCHIN-EQ,Ok,27-07-2023 09:15:00,1690429500,405.75,405.75,402.50,402.80,422.00,60061,0,62803,0
2263,BANDHAN BANK LIMITED,BANDHANBNK,BANDHANBNK-EQ,Ok,27-07-2023 09:15:00,1690429500,221.90,221.90,220.65,220.90,221.31,1249523,0,1264297,0
422,BHARAT FORGE LTD,BHARATFORG,BHARATFORG-EQ,Ok,27-07-2023 09:15:00,1690429500,879.00,886.00,877.00,884.00,903.46,69185,0,70784,0
11957,IDFC LIMITED,IDFC,IDFC-EQ,Ok,27-07-2023 09:15:00,1690429500,117.40,118.00,116.70,117.80,123.71,2163514,0,2280211,0
10604,BHARTI AIRTEL LIMITED,BHARTIARTL,BHARTIARTL-EQ,Ok,27-07-2023 09:15:00,1690429500,888.15,898.85,888.15,897.15,896.09,224212,0,227104,0
438,BHEL,BHEL,BHEL-EQ,Ok,27-07-2023 09:15:00,1690429500,102.00,102.25,101.60,101.95,104.30,3440862,0,3521236,0
2181,BOSCH LIMITED,BOSCHLTD,BOSCHLTD-EQ,Ok,27-07-2023 09:15:00,1690429500,19230.25,19231.15,19091.10,19091.10,19146.68,1082,0,1096,0
526,BHARAT PETROLEUM CORP  LT,BPCL,BPCL-EQ,Ok,27-07-2023 09:15:00,1690429500,390.20,391.30,388.40,389.05,405.86,509075,0,529572,0
547,BRITANNIA INDUSTRIES LTD,BRITANNIA,BRITANNIA-EQ,Ok,27-07-2023 09:15:00,1690429500,4960.15,4977.90,4950.00,4972.40,5236.66,20719,0,21855,0
6994,BIRLASOFT LIMITED,BSOFT,BSOFT-EQ,Ok,27-07-2023 09:15:00,1690429500,384.90,384.90,381.15,383.10,382.67,229153,0,239723,0
11184,IDFC FIRST BANK LIMITED,IDFCFIRSTB,IDFCFIRSTB-EQ,Ok,27-07-2023 09:15:00,1690429500,85.40,86.00,85.10,85.85,90.00,5176370,0,5446857,0
583,CAN FIN HOMES LTD,CANFINHOME,CANFINHOME-EQ,Ok,27-07-2023 09:15:00,1690429500,768.60,769.95,748.25,750.55,768.33,856888,0,867672,0
1512,THE INDIAN HOTELS CO. LTD,INDHOTEL,INDHOTEL-EQ,Ok,27-07-2023 09:15:00,1690429500,392.00,392.00,385.75,387.75,387.54,528672,0,533061,0
685,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,CHOLAFIN-EQ,Ok,27-07-2023 09:15:00,1690429500,1144.20,1147.10,1136.45,1145.75,1144.51,45187,0,46249,0
15141,COLGATE PALMOLIVE LTD.,COLPAL,COLPAL-EQ,Ok,27-07-2023 09:15:00,1690429500,1922.60,1974.00,1892.00,1974.00,1999.29,534959,0,553244,0
739,COROMANDEL INTERNTL. LTD,COROMANDEL,COROMANDEL-EQ,Ok,27-07-2023 09:15:00,1690429500,995.30,1013.95,995.30,1010.30,1018.58,158060,0,159621,0
17094,CROMPT GREA CON ELEC LTD,CROMPTON,CROMPTON-EQ,Ok,27-07-2023 09:15:00,1690429500,292.90,293.10,291.10,291.45,298.46,55475,0,56690,0
772,DABUR INDIA LTD,DABUR,DABUR-EQ,Ok,27-07-2023 09:15:00,1690429500,576.50,578.90,574.40,578.50,575.57,340641,0,342024,0
8075,DALMIA BHARAT LIMITED,DALBHARAT,DALBHARAT-EQ,Ok,27-07-2023 09:15:00,1690429500,1974.85,1974.85,1942.55,1950.05,2003.27,18266,0,18740,0
11195,INTERGLOBE AVIATION LTD,INDIGO,INDIGO-EQ,Ok,27-07-2023 09:15:00,1690429500,2535.65,2558.10,2535.65,2547.00,2630.34,37559,0,38765,0
19943,DEEPAK NITRITE LTD,DEEPAKNTR,DEEPAKNTR-EQ,Ok,27-07-2023 09:15:00,1690429500,2014.95,2014.95,1996.10,1997.70,2000.00,27578,0,28050,0
15044,DELTA CORP LIMITED,DELTACORP,DELTACORP-EQ,Ok,27-07-2023 09:15:00,1690429500,198.50,198.65,196.25,196.70,197.28,1119903,0,1258274,0
4668,BANK OF BARODA,BANKBARODA,BANKBARODA-EQ,Ok,27-07-2023 09:15:00,1690429500,197.35,199.00,197.10,198.90,198.18,1390822,0,1423859,0
14732,DLF LIMITED,DLF,DLF-EQ,Ok,27-07-2023 09:15:00,1690429500,489.45,491.50,487.45,491.10,492.91,324173,0,326696,0
1594,INFOSYS LIMITED,INFY,INFY-EQ,Ok,27-07-2023 09:15:00,1690429500,1360.00,1363.30,1357.00,1359.00,1360.25,771846,0,814088,0
881,DR. REDDY S LABORATORIES,DRREDDY,DRREDDY-EQ,Ok,27-07-2023 09:15:00,1690429500,5520.00,5526.90,5446.00,5450.65,5493.20,324396,0,336522,0
958,ESCORTS KUBOTA LIMITED,ESCORTS,ESCORTS-EQ,Ok,27-07-2023 09:15:00,1690429500,2430.35,2445.00,2430.35,2432.00,2434.86,27291,0,27658,0
10999,MARUTI SUZUKI INDIA LTD.,MARUTI,MARUTI-EQ,Ok,27-07-2023 09:15:00,1690429500,9760.00,9808.60,9745.40,9791.10,10016.14,25871,0,26503,0
1023,FEDERAL BANK LTD,FEDERALBNK,FEDERALBNK-EQ,Ok,27-07-2023 09:15:00,1690429500,134.35,134.35,133.60,133.70,133.86,2280510,0,2288293,0
10447,UNITED SPIRITS LIMITED,MCDOWELL-N,MCDOWELL-N-EQ,Ok,27-07-2023 09:15:00,1690429500,988.75,993.20,983.30,991.95,1001.97,114340,0,115692,0
4717,GAIL (INDIA) LTD,GAIL,GAIL-EQ,Ok,27-07-2023 09:15:00,1690429500,116.50,116.95,116.05,116.60,120.04,592356,0,610647,0
2142,MAX FINANCIAL SERV LTD,MFSL,MFSL-EQ,Ok,27-07-2023 09:15:00,1690429500,822.55,824.30,817.60,823.00,828.65,13469,0,13599,0
7406,GLENMARK PHARMACEUTICALS,GLENMARK,GLENMARK-EQ,Ok,27-07-2023 09:15:00,1690429500,806.15,814.50,802.40,813.20,824.43,128825,0,131121,0
13528,GMR AIRPORTS INFRA LTD,GMRINFRA,GMRINFRA-EQ,Ok,27-07-2023 09:15:00,1690429500,48.75,49.00,48.65,48.70,51.08,852030,0,890920,0
1174,GUJ NAR VAL FER & CHEM L,GNFC,GNFC-EQ,Ok,27-07-2023 09:15:00,1690429500,600.85,604.35,599.60,601.90,602.29,129556,0,133461,0
6364,NATIONAL ALUMINIUM CO LTD,NATIONALUM,NATIONALUM-EQ,Ok,27-07-2023 09:15:00,1690429500,95.55,96.25,95.45,96.10,97.39,990722,0,1006268,0
2303,HINDUSTAN AERONAUTICS LTD,HAL,HAL-EQ,Ok,27-07-2023 09:15:00,1690429500,3862.90,3867.25,3853.85,3863.00,4030.33,38839,0,40545,0
9819,HAVELLS INDIA LIMITED,HAVELLS,HAVELLS-EQ,Ok,27-07-2023 09:15:00,1690429500,1305.45,1305.50,1296.55,1300.00,1320.16,36692,0,37218,0
1333,HDFC BANK LTD,HDFCBANK,HDFCBANK-EQ,Ok,27-07-2023 09:15:00,1690429500,1697.75,1703.00,1694.30,1699.50,1699.95,1885233,0,2005062,0
13751,INFO EDGE (I) LTD,NAUKRI,NAUKRI-EQ,Ok,27-07-2023 09:15:00,1690429500,4560.30,4590.00,4545.15,4576.00,4650.32,12489,0,12694,0
1348,HERO MOTOCORP LIMITED,HEROMOTOCO,HEROMOTOCO-EQ,Ok,27-07-2023 09:15:00,1690429500,3115.00,3122.50,3099.50,3117.10,3114.13,41475,0,44745,0
1363,HINDALCO  INDUSTRIES  LTD,HINDALCO,HINDALCO-EQ,Ok,27-07-2023 09:15:00,1690429500,449.95,458.75,449.95,458.55,455.62,969025,0,981780,0
17939,HINDUSTAN COPPER LTD,HINDCOPPER,HINDCOPPER-EQ,Ok,27-07-2023 09:15:00,1690429500,127.00,128.25,126.60,128.20,127.53,921156,0,937625,0
1406,HINDUSTAN PETROLEUM CORP,HINDPETRO,HINDPETRO-EQ,Ok,27-07-2023 09:15:00,1690429500,303.65,304.50,302.40,303.10,303.47,185153,0,187288,0
30125,INDIABULLS HSG FIN LTD,IBULHSGFIN,IBULHSGFIN-EQ,Ok,27-07-2023 09:15:00,1690429500,126.60,128.65,126.55,128.05,127.81,4000348,0,4059792,0
21770,ICICI LOMBARD GIC LIMITED,ICICIGI,ICICIGI-EQ,Ok,27-07-2023 09:15:00,1690429500,1368.40,1383.65,1364.95,1379.15,1378.23,19387,0,19763,0
18652,ICICI PRU LIFE INS CO LTD,ICICIPRULI,ICICIPRULI-EQ,Ok,27-07-2023 09:15:00,1690429500,574.50,582.90,572.05,582.45,579.00,95976,0,96552,0
220,INDIAN ENERGY EXC LTD,IEX,IEX-EQ,Ok,27-07-2023 09:15:00,1690429500,125.35,125.50,124.50,125.30,124.95,538364,0,556941,0
11262,INDRAPRASTHA GAS LTD,IGL,IGL-EQ,Ok,27-07-2023 09:15:00,1690429500,472.80,473.55,467.25,469.65,481.38,136291,0,139798,0
1515,THE INDIA CEMENTS LIMITED,INDIACEM,INDIACEM-EQ,Ok,27-07-2023 09:15:00,1690429500,212.55,212.65,211.40,211.75,211.81,133579,0,136496,0
10726,INDIAMART INTERMESH LTD,INDIAMART,INDIAMART-EQ,Ok,27-07-2023 09:15:00,1690429500,2961.95,2982.40,2953.75,2976.30,3012.88,24265,0,24632,0
29135,INDUS TOWERS LIMITED,INDUSTOWER,INDUSTOWER-EQ,Ok,27-07-2023 09:15:00,1690429500,182.45,182.45,178.90,179.10,180.03,1491709,0,1552007,0
5926,INTELLECT DESIGN ARENA,INTELLECT,INTELLECT-EQ,Ok,27-07-2023 09:15:00,1690429500,604.75,608.70,601.70,605.00,616.59,50132,0,51186,0
1624,INDIAN OIL CORP LTD,IOC,IOC-EQ,Ok,27-07-2023 09:15:00,1690429500,100.45,100.45,99.80,99.95,99.95,1196611,0,1269433,0
1633,IPCA LABORATORIES LTD,IPCALAB,IPCALAB-EQ,Ok,27-07-2023 09:15:00,1690429500,799.30,809.80,797.25,809.80,805.19,41004,0,41084,0
13611,INDIAN RAIL TOUR CORP LTD,IRCTC,IRCTC-EQ,Ok,27-07-2023 09:15:00,1690429500,622.00,623.00,620.05,622.35,648.02,70136,0,73095,0
10738,ORACLE FIN SERV SOFT LTD.,OFSS,OFSS-EQ,Ok,27-07-2023 09:15:00,1690429500,3787.70,3831.95,3787.70,3811.10,3894.94,8827,0,9021,0
14413,PAGE INDUSTRIES LTD,PAGEIND,PAGEIND-EQ,Ok,27-07-2023 09:15:00,1690429500,37785.00,37884.30,37600.00,37749.85,38459.66,1067,0,1087,0
13270,JK CEMENT LIMITED,JKCEMENT,JKCEMENT-EQ,Ok,27-07-2023 09:15:00,1690429500,3237.05,3270.00,3227.00,3261.00,3273.01,8293,0,8346,0
18365,PERSISTENT SYSTEMS LTD,PERSISTENT,PERSISTENT-EQ,Ok,27-07-2023 09:15:00,1690429500,4680.65,4688.55,4651.00,4665.00,4666.72,19524,0,19754,0
24184,PI INDUSTRIES LTD,PIIND,PIIND-EQ,Ok,27-07-2023 09:15:00,1690429500,3607.75,3634.20,3583.45,3627.40,3611.54,13075,0,13262,0
1922,KOTAK MAHINDRA BANK LTD,KOTAKBANK,KOTAKBANK-EQ,Ok,27-07-2023 09:15:00,1690429500,1890.00,1898.90,1890.00,1893.45,1894.43,234539,0,252113,0
17971,SBI CARDS & PAY SER LTD,SBICARD,SBICARD-EQ,Ok,27-07-2023 09:15:00,1690429500,877.00,878.90,872.50,874.80,890.33,53660,0,54568,0
21808,SBI LIFE INSURANCE CO LTD,SBILIFE,SBILIFE-EQ,Ok,27-07-2023 09:15:00,1690429500,1295.05,1312.00,1293.65,1307.10,1314.55,86618,0,87200,0
24948,L&T FINANCE HOLDINGS LTD,L&TFH,L&TFH-EQ,Ok,27-07-2023 09:15:00,1690429500,130.55,131.00,129.90,130.90,130.56,777263,0,798895,0
11654,DR. LAL PATH LABS LTD.,LALPATHLAB,LALPATHLAB-EQ,Ok,27-07-2023 09:15:00,1690429500,2429.90,2434.20,2416.25,2424.00,2434.87,18687,0,18765,0
19234,LAURUS LABS LIMITED,LAURUSLABS,LAURUSLABS-EQ,Ok,27-07-2023 09:15:00,1690429500,343.45,345.65,341.25,342.35,343.13,340849,0,349784,0
1997,LIC HOUSING FINANCE LTD,LICHSGFIN,LICHSGFIN-EQ,Ok,27-07-2023 09:15:00,1690429500,398.10,399.60,396.50,398.30,398.27,227353,0,231489,0
11483,LARSEN & TOUBRO LTD.,LT,LT-EQ,Ok,27-07-2023 09:15:00,1690429500,2668.70,2676.00,2662.40,2670.00,2789.16,252731,0,263976,0
17818,LTIMINDTREE LIMITED,LTIM,LTIM-EQ,Ok,27-07-2023 09:15:00,1690429500,4898.85,4898.85,4865.00,4866.15,4874.36,28473,0,28823,0
18564,L&T TECHNOLOGY SER. LTD.,LTTS,LTTS-EQ,Ok,27-07-2023 09:15:00,1690429500,3970.00,3970.00,3924.50,3955.20,3943.45,11585,0,12161,0
275,AUROBINDO PHARMA LTD,AUROPHARMA,AUROPHARMA-EQ,Ok,27-07-2023 09:15:00,1690429500,803.00,811.95,793.05,808.95,858.49,397801,0,424684,0
10440,LUPIN LIMITED,LUPIN,LUPIN-EQ,Ok,27-07-2023 09:15:00,1690429500,956.05,956.05,942.75,953.00,1049.10,144191,0,158856,0
2031,MAHINDRA & MAHINDRA LTD,M&M,M&M-EQ,Ok,27-07-2023 09:15:00,1690429500,1497.50,1497.50,1458.10,1477.35,1479.07,1334736,0,1399490,0
13285,M&M FIN. SERVICES LTD,M&MFIN,M&MFIN-EQ,Ok,27-07-2023 09:15:00,1690429500,322.40,323.95,320.10,320.80,336.49,225581,0,235710,0
4067,MARICO LIMITED,MARICO,MARICO-EQ,Ok,27-07-2023 09:15:00,1690429500,536.50,539.00,531.70,538.80,547.21,194768,0,198689,0
9581,METROPOLIS HEALTHCARE LTD,METROPOLIS,METROPOLIS-EQ,Ok,27-07-2023 09:15:00,1690429500,1400.00,1400.00,1373.00,1381.00,1387.12,35372,0,35433,0
16675,BAJAJ FINSERV LTD.,BAJAJFINSV,BAJAJFINSV-EQ,Ok,27-07-2023 09:15:00,1690429500,1638.85,1648.70,1630.00,1647.50,1674.74,167751,0,171360,0
694,CIPLA LTD,CIPLA,CIPLA-EQ,Ok,27-07-2023 09:15:00,1690429500,1113.95,1163.00,1113.00,1152.00,1166.34,2889569,0,2946774,0
2277,MRF LTD,MRF,MRF-EQ,Ok,27-07-2023 09:15:00,1690429500,102669.90,102669.95,102281.50,102394.55,105506.23,198,0,204,0
676,EXIDE INDUSTRIES LTD,EXIDEIND,EXIDEIND-EQ,Ok,27-07-2023 09:15:00,1690429500,253.35,256.60,252.55,254.10,254.79,1075061,0,1078189,0
23650,MUTHOOT FINANCE LIMITED,MUTHOOTFIN,MUTHOOTFIN-EQ,Ok,27-07-2023 09:15:00,1690429500,1308.10,1324.00,1305.30,1323.90,1318.14,27999,0,28145,0
14672,NAVIN FLUORINE INT. LTD,NAVINFLUOR,NAVINFLUOR-EQ,Ok,27-07-2023 09:15:00,1690429500,4296.00,4306.45,4264.10,4287.50,4382.67,11164,0,11418,0
11536,TATA CONSULTANCY SERV LT,TCS,TCS-EQ,Ok,27-07-2023 09:15:00,1690429500,3394.00,3411.65,3394.00,3405.70,3402.81,122053,0,134230,0
13538,TECH MAHINDRA LIMITED,TECHM,TECHM-EQ,Ok,27-07-2023 09:15:00,1690429500,1120.60,1120.60,1082.65,1094.95,1097.24,5119532,0,5456240,0
1964,TRENT LTD,TRENT,TRENT-EQ,Ok,27-07-2023 09:15:00,1690429500,1708.60,1716.20,1700.00,1713.95,1726.65,18644,0,18851,0
8479,TVS MOTOR COMPANY  LTD,TVSMOTOR,TVSMOTOR-EQ,Ok,27-07-2023 09:15:00,1690429500,1376.95,1376.95,1361.10,1362.50,1404.84,51631,0,53092,0
11373,BIOCON LIMITED.,BIOCON,BIOCON-EQ,Ok,27-07-2023 09:15:00,1690429500,251.50,252.70,250.60,250.85,251.69,404371,0,414042,0
17963,NESTLE INDIA LIMITED,NESTLEIND,NESTLEIND-EQ,Ok,27-07-2023 09:15:00,1690429500,22900.00,22900.00,22647.25,22800.00,22774.57,5101,0,5236,0
3787,WIPRO LTD,WIPRO,WIPRO-EQ,Ok,27-07-2023 09:15:00,1690429500,403.55,404.85,403.55,404.60,420.49,292014,0,303680,0
11630,NTPC LTD,NTPC,NTPC-EQ,Ok,27-07-2023 09:15:00,1690429500,201.70,201.90,200.65,200.80,205.58,692438,0,706541,0
20242,OBEROI REALTY LIMITED,OBEROIRLTY,OBEROIRLTY-EQ,Ok,27-07-2023 09:15:00,1690429500,1090.90,1095.00,1081.85,1089.80,1088.13,13268,0,13441,0
2475,OIL AND NATURAL GAS CORP.,ONGC,ONGC-EQ,Ok,27-07-2023 09:15:00,1690429500,173.20,173.50,172.70,173.10,177.34,433169,0,443884,0
5701,CITY UNION BANK LTD,CUB,CUB-EQ,Ok,27-07-2023 09:15:00,1690429500,132.35,133.55,131.60,133.10,132.84,789636,0,796771,0
637,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,CHAMBLFERT-EQ,Ok,27-07-2023 09:15:00,1690429500,277.90,278.80,276.15,277.00,276.82,156055,0,159191,0
11351,PETRONET LNG LIMITED,PETRONET,PETRONET-EQ,Ok,27-07-2023 09:15:00,1690429500,225.85,225.85,224.15,224.60,229.47,124082,0,126735,0
2664,PIDILITE INDUSTRIES LTD,PIDILITIND,PIDILITIND-EQ,Ok,27-07-2023 09:15:00,1690429500,2612.95,2628.35,2610.05,2625.90,2775.69,12128,0,12852,0
10666,PUNJAB NATIONAL BANK,PNB,PNB-EQ,Ok,27-07-2023 09:15:00,1690429500,63.90,63.90,62.05,62.50,65.31,15789283,0,16422311,0
11872,GRANULES INDIA LIMITED,GRANULES,GRANULES-EQ,Ok,27-07-2023 09:15:00,1690429500,309.25,315.90,308.85,314.45,315.35,586926,0,589354,0
14977,POWER GRID CORP. LTD.,POWERGRID,POWERGRID-EQ,Ok,27-07-2023 09:15:00,1690429500,252.30,253.30,251.80,252.25,259.28,562752,0,578386,0
2043,THE RAMCO CEMENTS LIMITED,RAMCOCEM,RAMCOCEM-EQ,Ok,27-07-2023 09:15:00,1690429500,894.45,897.50,891.55,897.00,904.77,11327,0,11455,0
18391,RBL BANK LIMITED,RBLBANK,RBLBANK-EQ,Ok,27-07-2023 09:15:00,1690429500,239.90,240.95,234.00,234.50,251.02,4732829,0,5021951,0
4244,HDFC AMC LIMITED,HDFCAMC,HDFCAMC-EQ,Ok,27-07-2023 09:15:00,1690429500,2437.75,2480.70,2400.85,2477.55,3195.98,338857,0,444951,0
15355,REC LIMITED,RECLTD,RECLTD-EQ,Ok,27-07-2023 09:15:00,1690429500,175.55,177.60,173.50,177.60,174.63,4331619,0,4401140,0
2885,RELIANCE INDUSTRIES LTD,RELIANCE,RELIANCE-EQ,Ok,27-07-2023 09:15:00,1690429500,2532.60,2537.15,2523.45,2524.35,2783.23,443539,0,487462,0
2963,STEEL AUTHORITY OF INDIA,SAIL,SAIL-EQ,Ok,27-07-2023 09:15:00,1690429500,92.55,93.25,92.45,93.20,95.46,1414899,0,1453217,0
3045,STATE BANK OF INDIA,SBIN,SBIN-EQ,Ok,27-07-2023 09:15:00,1690429500,616.60,617.00,614.55,616.20,624.36,787104,0,797997,0
3103,SHREE CEMENT LIMITED,SHREECEM,SHREECEM-EQ,Ok,27-07-2023 09:15:00,1690429500,24254.50,24314.35,24103.20,24148.55,24670.90,3015,0,3072,0
4306,SHRIRAM FINANCE LIMITED,SHRIRAMFIN,SHRIRAMFIN-EQ,Ok,27-07-2023 09:15:00,1690429500,1837.85,1839.25,1825.05,1832.45,1907.48,91043,0,94752,0
3273,SRF LTD,SRF,SRF-EQ,Ok,27-07-2023 09:15:00,1690429500,2152.00,2163.65,2147.00,2149.70,2184.25,66319,0,67258,0
3351,SUN PHARMACEUTICAL IND L,SUNPHARMA,SUNPHARMA-EQ,Ok,27-07-2023 09:15:00,1690429500,1126.00,1126.00,1116.30,1125.00,1279.44,378146,0,430793,0
20374,COAL INDIA LTD,COALINDIA,COALINDIA-EQ,Ok,27-07-2023 09:15:00,1690429500,230.85,231.70,230.75,231.40,231.39,286046,0,294858,0
10243,SYNGENE INTERNATIONAL LTD,SYNGENE,SYNGENE-EQ,Ok,27-07-2023 09:15:00,1690429500,779.95,806.35,768.00,796.80,797.60,1256852,0,1262270,0
1394,HINDUSTAN UNILEVER LTD.,HINDUNILVR,HINDUNILVR-EQ,Ok,27-07-2023 09:15:00,1690429500,2560.50,2579.50,2560.50,2574.10,2571.25,242322,0,255389,0
3405,TATA CHEMICALS LTD,TATACHEM,TATACHEM-EQ,Ok,27-07-2023 09:15:00,1690429500,1002.80,1006.00,997.05,998.95,1021.39,81519,0,83087,0
3721,TATA COMMUNICATIONS LTD,TATACOMM,TATACOMM-EQ,Ok,27-07-2023 09:15:00,1690429500,1675.00,1685.75,1669.05,1672.20,1696.48,114489,0,115811,0
3432,TATA CONSUMER PRODUCT LTD,TATACONSUM,TATACONSUM-EQ,Ok,27-07-2023 09:15:00,1690429500,876.10,876.30,858.05,865.60,901.12,279662,0,290939,0
4963,ICICI BANK LTD.,ICICIBANK,ICICIBANK-EQ,Ok,27-07-2023 09:15:00,1690429500,1004.00,1005.75,1001.30,1003.65,1056.37,1106221,0,1164194,0
