token,company,symbol,tsym,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
1270,AMBUJA CEMENTS LTD,AMBUJACEM,AMBUJACEM-EQ,Ok,08-08-2023 09:15:00,1691466300,474.50,476.00,471.00,471.70,473.34,213730,0,217218,0
21690,DIXON TECHNO (INDIA) LTD,DIXON,DIXON-EQ,Ok,08-08-2023 09:15:00,1691466300,4723.00,4859.00,4700.00,4803.55,4798.00,387739,0,388761,0
157,APOLLO HOSPITALS ENTER. L,APOLLOHOSP,APOLLOHOSP-EQ,Ok,08-08-2023 09:15:00,1691466300,5017.10,5042.25,5017.00,5031.00,5025.66,51082,0,52966,0
910,EICHER MOTORS LTD,EICHERMOT,EICHERMOT-EQ,Ok,08-08-2023 09:15:00,1691466300,3349.90,3349.90,3291.00,3323.65,3311.57,243035,0,244199,0
10099,GODREJ CONSUMER PRODUCTS,GODREJCP,GODREJCP-EQ,Ok,08-08-2023 09:15:00,1691466300,1037.00,1043.75,1015.60,1016.00,1030.37,410365,0,413138,0
1232,GRASIM INDUSTRIES LTD,GRASIM,GRASIM-EQ,Ok,08-08-2023 09:15:00,1691466300,1856.80,1868.40,1856.80,1860.00,1911.81,24087,0,24718,0
10599,GUJARAT GAS LIMITED,GUJGASLTD,GUJGASLTD-EQ,Ok,08-08-2023 09:15:00,1691466300,462.95,465.65,462.00,465.15,464.10,80591,0,81795,0
263,ATUL LTD,ATUL,ATUL-EQ,Ok,08-08-2023 09:15:00,1691466300,7083.25,7083.25,6988.05,7011.30,7020.94,3307,0,3339,0
7229,HCL TECHNOLOGIES LTD,HCLTECH,HCLTECH-EQ,Ok,08-08-2023 09:15:00,1691466300,1154.65,1156.90,1147.50,1149.80,1151.45,190799,0,194788,0
467,HDFC LIFE INS CO LTD,HDFCLIFE,HDFCLIFE-EQ,Ok,08-08-2023 09:15:00,1691466300,649.95,654.85,646.65,648.15,650.10,230899,0,234572,0
341,BALRAMPUR CHINI MILLS LTD,BALRAMCHIN,BALRAMCHIN-EQ,Ok,08-08-2023 09:15:00,1691466300,402.40,405.40,395.40,396.65,398.96,372834,0,378058,0
2263,BANDHAN BANK LIMITED,BANDHANBNK,BANDHANBNK-EQ,Ok,08-08-2023 09:15:00,1691466300,230.55,230.70,229.50,230.35,230.01,780729,0,793192,0
422,BHARAT FORGE LTD,BHARATFORG,BHARATFORG-EQ,Ok,08-08-2023 09:15:00,1691466300,912.00,912.90,908.65,910.95,910.90,23165,0,23618,0
11957,IDFC LIMITED,IDFC,IDFC-EQ,Ok,08-08-2023 09:15:00,1691466300,119.90,120.10,119.40,119.50,119.60,955362,0,965671,0
10604,BHARTI AIRTEL LIMITED,BHARTIARTL,BHARTIARTL-EQ,Ok,08-08-2023 09:15:00,1691466300,893.00,893.90,886.55,887.85,890.86,332343,0,334566,0
438,BHEL,BHEL,BHEL-EQ,Ok,08-08-2023 09:15:00,1691466300,97.55,98.25,97.30,97.70,97.65,2097825,0,2169069,0
2181,BOSCH LIMITED,BOSCHLTD,BOSCHLTD-EQ,Ok,08-08-2023 09:15:00,1691466300,18224.50,18244.90,18172.15,18219.40,18207.07,1223,0,1227,0
526,BHARAT PETROLEUM CORP  LT,BPCL,BPCL-EQ,Ok,08-08-2023 09:15:00,1691466300,362.15,362.90,359.90,360.95,360.82,182753,0,184812,0
547,BRITANNIA INDUSTRIES LTD,BRITANNIA,BRITANNIA-EQ,Ok,08-08-2023 09:15:00,1691466300,4654.90,4677.45,4622.35,4636.65,4646.07,50239,0,53508,0
6994,BIRLASOFT LIMITED,BSOFT,BSOFT-EQ,Ok,08-08-2023 09:15:00,1691466300,450.00,451.65,449.90,450.20,457.17,313018,0,317860,0
11184,IDFC FIRST BANK LIMITED,IDFCFIRSTB,IDFCFIRSTB-EQ,Ok,08-08-2023 09:15:00,1691466300,87.60,88.20,87.50,88.20,87.96,1803850,0,1864060,0
583,CAN FIN HOMES LTD,CANFINHOME,CANFINHOME-EQ,Ok,08-08-2023 09:15:00,1691466300,745.00,748.25,740.15,744.40,745.05,58816,0,59923,0
1512,THE INDIAN HOTELS CO. LTD,INDHOTEL,INDHOTEL-EQ,Ok,08-08-2023 09:15:00,1691466300,395.05,396.30,393.50,393.60,394.29,81513,0,83489,0
685,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,CHOLAFIN-EQ,Ok,08-08-2023 09:15:00,1691466300,1070.00,1072.75,1064.40,1072.35,1068.54,63904,0,64512,0
15141,COLGATE PALMOLIVE LTD.,COLPAL,COLPAL-EQ,Ok,08-08-2023 09:15:00,1691466300,1996.10,2004.05,1980.25,1983.15,1989.87,19222,0,19283,0
739,COROMANDEL INTERNTL. LTD,COROMANDEL,COROMANDEL-EQ,Ok,08-08-2023 09:15:00,1691466300,1054.00,1057.90,1048.00,1057.25,1053.22,48041,0,49367,0
17094,CROMPT GREA CON ELEC LTD,CROMPTON,CROMPTON-EQ,Ok,08-08-2023 09:15:00,1691466300,301.95,303.45,299.20,299.45,301.29,253337,0,257201,0
772,DABUR INDIA LTD,DABUR,DABUR-EQ,Ok,08-08-2023 09:15:00,1691466300,565.00,567.10,564.00,564.40,565.46,43799,0,44381,0
8075,DALMIA BHARAT LIMITED,DALBHARAT,DALBHARAT-EQ,Ok,08-08-2023 09:15:00,1691466300,2023.95,2040.00,2018.85,2024.05,2028.37,55457,0,56504,0
11195,INTERGLOBE AVIATION LTD,INDIGO,INDIGO-EQ,Ok,08-08-2023 09:15:00,1691466300,2543.00,2557.85,2532.85,2536.25,2544.38,63728,0,64662,0
19943,DEEPAK NITRITE LTD,DEEPAKNTR,DEEPAKNTR-EQ,Ok,08-08-2023 09:15:00,1691466300,2049.85,2056.70,2041.30,2055.35,2049.11,20099,0,20818,0
15044,DELTA CORP LIMITED,DELTACORP,DELTACORP-EQ,Ok,08-08-2023 09:15:00,1691466300,182.65,183.30,182.25,182.90,182.71,357790,0,364913,0
4668,BANK OF BARODA,BANKBARODA,BANKBARODA-EQ,Ok,08-08-2023 09:15:00,1691466300,190.45,191.65,189.55,191.65,190.84,2075821,0,2117446,0
14732,DLF LIMITED,DLF,DLF-EQ,Ok,08-08-2023 09:15:00,1691466300,490.20,493.00,489.00,490.40,490.52,158609,0,161660,0
1594,INFOSYS LIMITED,INFY,INFY-EQ,Ok,08-08-2023 09:15:00,1691466300,1392.05,1393.35,1385.30,1386.90,1388.51,307039,0,323449,0
881,DR. REDDY S LABORATORIES,DRREDDY,DRREDDY-EQ,Ok,08-08-2023 09:15:00,1691466300,5652.25,5719.20,5652.25,5706.60,5698.65,55277,0,55905,0
958,ESCORTS KUBOTA LIMITED,ESCORTS,ESCORTS-EQ,Ok,08-08-2023 09:15:00,1691466300,2555.00,2561.85,2535.75,2543.75,2546.79,8179,0,8277,0
10999,MARUTI SUZUKI INDIA LTD.,MARUTI,MARUTI-EQ,Ok,08-08-2023 09:15:00,1691466300,9538.95,9570.95,9525.00,9542.35,9551.93,23279,0,23646,0
1023,FEDERAL BANK LTD,FEDERALBNK,FEDERALBNK-EQ,Ok,08-08-2023 09:15:00,1691466300,134.30,135.50,134.15,135.45,134.88,837797,0,844937,0
10447,UNITED SPIRITS LIMITED,MCDOWELL-N,MCDOWELL-N-EQ,Ok,08-08-2023 09:15:00,1691466300,1007.80,1013.70,1007.20,1009.30,1009.83,34730,0,35226,0
4717,GAIL (INDIA) LTD,GAIL,GAIL-EQ,Ok,08-08-2023 09:15:00,1691466300,114.50,115.60,114.30,115.55,114.95,1026093,0,1044493,0
2142,MAX FINANCIAL SERV LTD,MFSL,MFSL-EQ,Ok,08-08-2023 09:15:00,1691466300,793.00,798.95,788.00,794.90,792.64,63817,0,64777,0
7406,GLENMARK PHARMACEUTICALS,GLENMARK,GLENMARK-EQ,Ok,08-08-2023 09:15:00,1691466300,819.95,822.95,817.00,819.55,820.03,124102,0,125163,0
13528,GMR AIRPORTS INFRA LTD,GMRINFRA,GMRINFRA-EQ,Ok,08-08-2023 09:15:00,1691466300,51.75,52.35,51.60,52.35,51.91,1057381,0,1109916,0
1174,GUJ NAR VAL FER & CHEM L,GNFC,GNFC-EQ,Ok,08-08-2023 09:15:00,1691466300,556.05,556.05,548.80,548.80,552.23,364592,0,372551,0
6364,NATIONAL ALUMINIUM CO LTD,NATIONALUM,NATIONALUM-EQ,Ok,08-08-2023 09:15:00,1691466300,95.25,95.35,94.70,94.95,94.91,292154,0,296855,0
2303,HINDUSTAN AERONAUTICS LTD,HAL,HAL-EQ,Ok,08-08-2023 09:15:00,1691466300,3765.00,3793.95,3760.35,3779.95,3780.13,74512,0,76809,0
9819,HAVELLS INDIA LIMITED,HAVELLS,HAVELLS-EQ,Ok,08-08-2023 09:15:00,1691466300,1325.20,1332.25,1320.45,1327.50,1328.09,71842,0,72130,0
1333,HDFC BANK LTD,HDFCBANK,HDFCBANK-EQ,Ok,08-08-2023 09:15:00,1691466300,1651.40,1655.35,1648.20,1649.40,1651.96,1688941,0,1797264,0
13751,INFO EDGE (I) LTD,NAUKRI,NAUKRI-EQ,Ok,08-08-2023 09:15:00,1691466300,4836.80,4861.30,4806.05,4820.00,4830.24,24165,0,24303,0
1348,HERO MOTOCORP LIMITED,HEROMOTOCO,HEROMOTOCO-EQ,Ok,08-08-2023 09:15:00,1691466300,2999.65,3053.85,2998.00,3052.85,3036.53,424732,0,430731,0
1363,HINDALCO  INDUSTRIES  LTD,HINDALCO,HINDALCO-EQ,Ok,08-08-2023 09:15:00,1691466300,465.20,466.60,462.40,466.00,464.51,428549,0,435452,0
17939,HINDUSTAN COPPER LTD,HINDCOPPER,HINDCOPPER-EQ,Ok,08-08-2023 09:15:00,1691466300,148.55,148.95,147.40,148.20,148.13,593499,0,607292,0
1406,HINDUSTAN PETROLEUM CORP,HINDPETRO,HINDPETRO-EQ,Ok,08-08-2023 09:15:00,1691466300,269.00,270.25,268.10,269.45,268.99,182932,0,186231,0
30125,INDIABULLS HSG FIN LTD,IBULHSGFIN,IBULHSGFIN-EQ,Ok,08-08-2023 09:15:00,1691466300,165.35,165.80,163.05,164.00,163.99,906543,0,921870,0
21770,ICICI LOMBARD GIC LIMITED,ICICIGI,ICICIGI-EQ,Ok,08-08-2023 09:15:00,1691466300,1406.15,1408.75,1398.75,1401.30,1403.22,49874,0,53926,0
18652,ICICI PRU LIFE INS CO LTD,ICICIPRULI,ICICIPRULI-EQ,Ok,08-08-2023 09:15:00,1691466300,577.25,581.10,574.00,579.40,579.03,102289,0,102710,0
220,INDIAN ENERGY EXC LTD,IEX,IEX-EQ,Ok,08-08-2023 09:15:00,1691466300,127.55,127.80,127.00,127.35,127.30,467129,0,486362,0
11262,INDRAPRASTHA GAS LTD,IGL,IGL-EQ,Ok,08-08-2023 09:15:00,1691466300,458.05,461.55,458.05,460.45,460.37,95786,0,96256,0
1515,THE INDIA CEMENTS LIMITED,INDIACEM,INDIACEM-EQ,Ok,08-08-2023 09:15:00,1691466300,214.65,215.20,212.70,215.20,213.64,579321,0,590714,0
10726,INDIAMART INTERMESH LTD,INDIAMART,INDIAMART-EQ,Ok,08-08-2023 09:15:00,1691466300,3165.00,3181.55,3150.00,3160.00,3166.93,16593,0,17150,0
29135,INDUS TOWERS LIMITED,INDUSTOWER,INDUSTOWER-EQ,Ok,08-08-2023 09:15:00,1691466300,173.60,174.40,172.85,173.15,173.43,282997,0,287603,0
1624,INDIAN OIL CORP LTD,IOC,IOC-EQ,Ok,08-08-2023 09:15:00,1691466300,93.10,93.15,92.65,92.95,95.87,663470,0,685311,0
1633,IPCA LABORATORIES LTD,IPCALAB,IPCALAB-EQ,Ok,08-08-2023 09:15:00,1691466300,932.80,935.20,928.10,929.45,931.83,33571,0,35023,0
13611,INDIAN RAIL TOUR CORP LTD,IRCTC,IRCTC-EQ,Ok,08-08-2023 09:15:00,1691466300,655.50,658.30,653.70,654.65,656.35,114278,0,117168,0
10738,ORACLE FIN SERV SOFT LTD.,OFSS,OFSS-EQ,Ok,08-08-2023 09:15:00,1691466300,3958.20,3969.95,3927.15,3948.00,3943.72,3625,0,3661,0
14413,PAGE INDUSTRIES LTD,PAGEIND,PAGEIND-EQ,Ok,08-08-2023 09:15:00,1691466300,39299.00,39474.50,39232.50,39299.00,39331.87,1069,0,1079,0
13270,JK CEMENT LIMITED,JKCEMENT,JKCEMENT-EQ,Ok,08-08-2023 09:15:00,1691466300,3250.00,3270.90,3246.15,3247.15,3255.96,2047,0,2082,0
18365,PERSISTENT SYSTEMS LTD,PERSISTENT,PERSISTENT-EQ,Ok,08-08-2023 09:15:00,1691466300,4895.45,4918.70,4853.45,4880.00,4880.85,36277,0,37610,0
24184,PI INDUSTRIES LTD,PIIND,PIIND-EQ,Ok,08-08-2023 09:15:00,1691466300,3792.95,3809.50,3771.75,3790.70,3787.95,24523,0,24723,0
1922,KOTAK MAHINDRA BANK LTD,KOTAKBANK,KOTAKBANK-EQ,Ok,08-08-2023 09:15:00,1691466300,1831.05,1836.45,1828.90,1835.50,1831.93,138712,0,141857,0
17971,SBI CARDS & PAY SER LTD,SBICARD,SBICARD-EQ,Ok,08-08-2023 09:15:00,1691466300,881.00,892.00,881.00,892.00,888.20,102090,0,102973,0
21808,SBI LIFE INSURANCE CO LTD,SBILIFE,SBILIFE-EQ,Ok,08-08-2023 09:15:00,1691466300,1304.90,1305.70,1293.75,1299.70,1298.92,88739,0,91703,0
24948,L&T FINANCE HOLDINGS LTD,L&TFH,L&TFH-EQ,Ok,08-08-2023 09:15:00,1691466300,128.80,129.45,128.65,129.25,129.21,338290,0,346515,0
11654,DR. LAL PATH LABS LTD.,LALPATHLAB,LALPATHLAB-EQ,Ok,08-08-2023 09:15:00,1691466300,2370.20,2382.00,2353.25,2356.25,2365.86,20033,0,20181,0
19234,LAURUS LABS LIMITED,LAURUSLABS,LAURUSLABS-EQ,Ok,08-08-2023 09:15:00,1691466300,401.70,405.00,400.50,404.35,403.12,517520,0,524767,0
1997,LIC HOUSING FINANCE LTD,LICHSGFIN,LICHSGFIN-EQ,Ok,08-08-2023 09:15:00,1691466300,440.25,440.70,437.60,438.60,438.68,364548,0,373070,0
11483,LARSEN & TOUBRO LTD.,LT,LT-EQ,Ok,08-08-2023 09:15:00,1691466300,2641.75,2649.00,2635.90,2638.25,2641.64,44081,0,45168,0
17818,LTIMINDTREE LIMITED,LTIM,LTIM-EQ,Ok,08-08-2023 09:15:00,1691466300,5054.15,5080.70,5031.00,5053.60,5061.99,38936,0,40207,0
18564,L&T TECHNOLOGY SER. LTD.,LTTS,LTTS-EQ,Ok,08-08-2023 09:15:00,1691466300,4262.50,4297.70,4251.00,4287.60,4275.64,34425,0,34659,0
275,AUROBINDO PHARMA LTD,AUROPHARMA,AUROPHARMA-EQ,Ok,08-08-2023 09:15:00,1691466300,870.25,875.00,865.55,867.20,870.30,149060,0,153197,0
10440,LUPIN LIMITED,LUPIN,LUPIN-EQ,Ok,08-08-2023 09:15:00,1691466300,1084.90,1090.00,1076.55,1088.35,1085.19,178045,0,181474,0
2031,MAHINDRA & MAHINDRA LTD,M&M,M&M-EQ,Ok,08-08-2023 09:15:00,1691466300,1531.00,1533.30,1520.05,1523.00,1525.70,214132,0,223067,0
13285,M&M FIN. SERVICES LTD,M&MFIN,M&MFIN-EQ,Ok,08-08-2023 09:15:00,1691466300,296.90,296.90,293.50,295.10,294.63,220987,0,226222,0
4067,MARICO LIMITED,MARICO,MARICO-EQ,Ok,08-08-2023 09:15:00,1691466300,575.55,578.45,574.05,576.30,576.69,66602,0,67351,0
9581,METROPOLIS HEALTHCARE LTD,METROPOLIS,METROPOLIS-EQ,Ok,08-08-2023 09:15:00,1691466300,1400.05,1409.15,1395.70,1402.00,1401.38,20886,0,22188,0
16675,BAJAJ FINSERV LTD.,BAJAJFINSV,BAJAJFINSV-EQ,Ok,08-08-2023 09:15:00,1691466300,1509.45,1515.90,1503.10,1515.90,1510.22,133845,0,135402,0
694,CIPLA LTD,CIPLA,CIPLA-EQ,Ok,08-08-2023 09:15:00,1691466300,1224.95,1248.95,1224.15,1248.95,1239.96,452859,0,455187,0
2277,MRF LTD,MRF,MRF-EQ,Ok,08-08-2023 09:15:00,1691466300,108700.00,108830.55,107700.00,107728.50,108127.90,914,0,938,0
676,EXIDE INDUSTRIES LTD,EXIDEIND,EXIDEIND-EQ,Ok,08-08-2023 09:15:00,1691466300,263.90,265.25,263.00,264.65,264.31,389272,0,410263,0
23650,MUTHOOT FINANCE LIMITED,MUTHOOTFIN,MUTHOOTFIN-EQ,Ok,08-08-2023 09:15:00,1691466300,1362.00,1365.15,1356.05,1360.30,1359.80,19285,0,19439,0
14672,NAVIN FLUORINE INT. LTD,NAVINFLUOR,NAVINFLUOR-EQ,Ok,08-08-2023 09:15:00,1691466300,4425.00,4434.90,4410.00,4424.00,4417.09,6517,0,6624,0
11536,TATA CONSULTANCY SERV LT,TCS,TCS-EQ,Ok,08-08-2023 09:15:00,1691466300,3484.10,3489.00,3466.75,3471.15,3476.36,109776,0,115754,0
13538,TECH MAHINDRA LIMITED,TECHM,TECHM-EQ,Ok,08-08-2023 09:15:00,1691466300,1188.90,1189.00,1175.10,1181.50,1183.77,437809,0,439767,0
1964,TRENT LTD,TRENT,TRENT-EQ,Ok,08-08-2023 09:15:00,1691466300,1692.55,1700.15,1683.70,1698.95,1695.37,29790,0,30609,0
8479,TVS MOTOR COMPANY  LTD,TVSMOTOR,TVSMOTOR-EQ,Ok,08-08-2023 09:15:00,1691466300,1344.85,1344.85,1340.00,1342.00,1342.04,114208,0,114786,0
11373,BIOCON LIMITED.,BIOCON,BIOCON-EQ,Ok,08-08-2023 09:15:00,1691466300,264.45,268.70,263.70,268.60,266.47,1581983,0,1606375,0
17963,NESTLE INDIA LIMITED,NESTLEIND,NESTLEIND-EQ,Ok,08-08-2023 09:15:00,1691466300,22498.95,22498.95,22360.25,22370.45,22396.45,1620,0,1650,0
3787,WIPRO LTD,WIPRO,WIPRO-EQ,Ok,08-08-2023 09:15:00,1691466300,411.65,413.40,410.95,411.70,412.01,300643,0,328942,0
11630,NTPC LTD,NTPC,NTPC-EQ,Ok,08-08-2023 09:15:00,1691466300,219.05,220.10,218.75,220.00,219.50,996031,0,1081809,0
20242,OBEROI REALTY LIMITED,OBEROIRLTY,OBEROIRLTY-EQ,Ok,08-08-2023 09:15:00,1691466300,1101.15,1104.75,1099.60,1100.00,1100.45,32062,0,32189,0
2475,OIL AND NATURAL GAS CORP.,ONGC,ONGC-EQ,Ok,08-08-2023 09:15:00,1691466300,172.75,173.80,172.70,173.45,173.18,197252,0,203989,0
5701,CITY UNION BANK LTD,CUB,CUB-EQ,Ok,08-08-2023 09:15:00,1691466300,133.80,134.30,133.45,134.25,133.84,198536,0,201624,0
637,CHAMBAL FERTILIZERS LTD,CHAMBLFERT,CHAMBLFERT-EQ,Ok,08-08-2023 09:15:00,1691466300,274.20,275.10,272.45,274.15,273.71,121573,0,123030,0
11351,PETRONET LNG LIMITED,PETRONET,PETRONET-EQ,Ok,08-08-2023 09:15:00,1691466300,227.55,228.65,226.80,227.85,227.58,298360,0,299839,0
2664,PIDILITE INDUSTRIES LTD,PIDILITIND,PIDILITIND-EQ,Ok,08-08-2023 09:15:00,1691466300,2619.00,2619.00,2606.80,2616.00,2611.80,8916,0,9123,0
10666,PUNJAB NATIONAL BANK,PNB,PNB-EQ,Ok,08-08-2023 09:15:00,1691466300,60.35,60.95,60.30,60.90,60.71,3853001,0,3953532,0
11872,GRANULES INDIA LIMITED,GRANULES,GRANULES-EQ,Ok,08-08-2023 09:15:00,1691466300,321.50,323.00,320.50,321.70,322.23,104024,0,105169,0
14977,POWER GRID CORP. LTD.,POWERGRID,POWERGRID-EQ,Ok,08-08-2023 09:15:00,1691466300,244.65,244.85,243.30,244.15,244.01,1036799,0,1154483,0
2043,THE RAMCO CEMENTS LIMITED,RAMCOCEM,RAMCOCEM-EQ,Ok,08-08-2023 09:15:00,1691466300,854.85,866.90,852.80,854.25,857.33,134066,0,137506,0
18391,RBL BANK LIMITED,RBLBANK,RBLBANK-EQ,Ok,08-08-2023 09:15:00,1691466300,216.60,219.80,216.40,219.65,218.51,1377804,0,1395080,0
4244,HDFC AMC LIMITED,HDFCAMC,HDFCAMC-EQ,Ok,08-08-2023 09:15:00,1691466300,2455.25,2483.55,2455.25,2480.25,2471.77,55517,0,57631,0
15355,REC LIMITED,RECLTD,RECLTD-EQ,Ok,08-08-2023 09:15:00,1691466300,212.80,217.90,211.75,217.90,215.26,6737042,0,6809146,0
2885,RELIANCE INDUSTRIES LTD,RELIANCE,RELIANCE-EQ,Ok,08-08-2023 09:15:00,1691466300,2527.90,2531.00,2518.35,2530.90,2525.09,290298,0,298180,0
2963,STEEL AUTHORITY OF INDIA,SAIL,SAIL-EQ,Ok,08-08-2023 09:15:00,1691466300,94.00,94.20,93.70,93.95,93.87,741989,0,771299,0
3045,STATE BANK OF INDIA,SBIN,SBIN-EQ,Ok,08-08-2023 09:15:00,1691466300,571.15,571.75,569.40,570.20,570.54,1674714,0,1713244,0
3103,SHREE CEMENT LIMITED,SHREECEM,SHREECEM-EQ,Ok,08-08-2023 09:15:00,1691466300,24281.00,24370.15,24255.20,24350.50,24319.56,1754,0,1762,0
4306,SHRIRAM FINANCE LIMITED,SHRIRAMFIN,SHRIRAMFIN-EQ,Ok,08-08-2023 09:15:00,1691466300,1854.45,1866.50,1845.20,1865.25,1854.41,104819,0,105330,0
3273,SRF LTD,SRF,SRF-EQ,Ok,08-08-2023 09:15:00,1691466300,2294.20,2294.20,2273.00,2281.15,2280.52,45258,0,45736,0
3351,SUN PHARMACEUTICAL IND L,SUNPHARMA,SUNPHARMA-EQ,Ok,08-08-2023 09:15:00,1691466300,1161.60,1164.35,1158.20,1161.75,1161.02,318230,0,320538,0
20374,COAL INDIA LTD,COALINDIA,COALINDIA-EQ,Ok,08-08-2023 09:15:00,1691466300,233.50,235.30,233.05,234.95,234.29,653226,0,681805,0
10243,SYNGENE INTERNATIONAL LTD,SYNGENE,SYNGENE-EQ,Ok,08-08-2023 09:15:00,1691466300,839.10,842.90,836.00,842.40,840.07,73921,0,77215,0
1394,HINDUSTAN UNILEVER LTD.,HINDUNILVR,HINDUNILVR-EQ,Ok,08-08-2023 09:15:00,1691466300,2581.05,2584.95,2570.00,2570.60,2573.69,62322,0,64639,0
3405,TATA CHEMICALS LTD,TATACHEM,TATACHEM-EQ,Ok,08-08-2023 09:15:00,1691466300,1017.10,1031.55,1012.05,1028.25,1023.85,439126,0,454443,0
3721,TATA COMMUNICATIONS LTD,TATACOMM,TATACOMM-EQ,Ok,08-08-2023 09:15:00,1691466300,1704.60,1706.00,1696.40,1702.00,1700.49,47914,0,48918,0
3432,TATA CONSUMER PRODUCT LTD,TATACONSUM,TATACONSUM-EQ,Ok,08-08-2023 09:15:00,1691466300,838.45,839.85,836.80,838.70,838.39,29471,0,30178,0
4963,ICICI BANK LTD.,ICICIBANK,ICICIBANK-EQ,Ok,08-08-2023 09:15:00,1691466300,977.10,977.25,972.30,973.90,974.62,910906,0,923875,0
3456,TATA MOTORS LIMITED,TATAMOTORS,TATAMOTORS-EQ,Ok,08-08-2023 09:15:00,1691466300,612.85,613.30,610.70,611.90,611.91,886946,0,905484,0
3426,TATA POWER CO LTD,TATAPOWER,TATAPOWER-EQ,Ok,08-08-2023 09:15:00,1691466300,234.35,236.60,234.00,235.75,235.38,1211546,0,1243922,0
