token,company,symbol,tsym,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
2043,THE RAMCO CEMENTS LIMITED,RAMCOCEM,RAMCOCEM-EQ,Ok,02-08-2023 09:15:00,1690947900,882.00,897.60,878.80,890.30,891.04,43827,0,43827,0
18391,RBL BANK LIMITED,RBLBANK,RBLBANK-EQ,Ok,02-08-2023 09:15:00,1690947900,222.00,223.50,221.05,222.45,222.34,1467800,0,1467800,0
4244,HDFC AMC LIMITED,HDFCAMC,HDFCAMC-EQ,Ok,02-08-2023 09:15:00,1690947900,2540.00,2540.00,2490.00,2500.00,2503.07,83812,0,83812,0
15355,REC LIMITED,RECLTD,RECLTD-EQ,Ok,02-08-2023 09:15:00,1690947900,198.95,200.80,198.40,200.50,199.62,1435465,0,1435465,0
2885,RELIANCE INDUSTRIES LTD,RELIANCE,RELIANCE-EQ,Ok,02-08-2023 09:15:00,1690947900,2508.20,2511.95,2500.05,2502.00,2506.11,503560,0,503560,0
2963,STEEL AUTHORITY OF INDIA,SAIL,SAIL-EQ,Ok,02-08-2023 09:15:00,1690947900,94.95,95.10,94.20,94.35,94.68,1734233,0,1734233,0
3045,STATE BANK OF INDIA,SBIN,SBIN-EQ,Ok,02-08-2023 09:15:00,1690947900,610.00,610.00,605.90,606.25,607.97,1269931,0,1269931,0
3103,SHREE CEMENT LIMITED,SHREECEM,SHREECEM-EQ,Ok,02-08-2023 09:15:00,1690947900,24099.00,24099.95,23980.00,23983.65,24045.27,1998,0,1998,0
4306,SHRIRAM FINANCE LIMITED,SHRIRAMFIN,SHRIRAMFIN-EQ,Ok,02-08-2023 09:15:00,1690947900,1860.40,1866.25,1849.40,1857.85,1858.90,94253,0,94253,0
3273,SRF LTD,SRF,SRF-EQ,Ok,02-08-2023 09:15:00,1690947900,2252.95,2253.00,2233.00,2248.25,2243.86,67704,0,67704,0
3351,SUN PHARMACEUTICAL IND L,SUNPHARMA,SUNPHARMA-EQ,Ok,02-08-2023 09:15:00,1690947900,1143.45,1144.30,1135.50,1137.70,1138.91,84386,0,84386,0
20374,COAL INDIA LTD,COALINDIA,COALINDIA-EQ,Ok,02-08-2023 09:15:00,1690947900,241.50,243.15,240.50,241.90,241.97,4525305,0,4525305,0
10243,SYNGENE INTERNATIONAL LTD,SYNGENE,SYNGENE-EQ,Ok,02-08-2023 09:15:00,1690947900,808.95,810.10,801.85,802.85,804.47,40659,0,40659,0
1394,HINDUSTAN UNILEVER LTD.,HINDUNILVR,HINDUNILVR-EQ,Ok,02-08-2023 09:15:00,1690947900,2540.00,2550.15,2536.00,2540.65,2539.94,125754,0,125754,0
3405,TATA CHEMICALS LTD,TATACHEM,TATACHEM-EQ,Ok,02-08-2023 09:15:00,1690947900,1052.90,1052.90,1028.80,1046.85,1041.14,379925,0,379925,0
3721,TATA COMMUNICATIONS LTD,TATACOMM,TATACOMM-EQ,Ok,02-08-2023 09:15:00,1690947900,1752.00,1769.75,1729.55,1766.00,1754.02,131936,0,131936,0
3432,TATA CONSUMER PRODUCT LTD,TATACONSUM,TATACONSUM-EQ,Ok,02-08-2023 09:15:00,1690947900,854.90,854.90,844.30,844.75,848.79,119832,0,119832,0
