token,company,symbol,tsym,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
3432,TATA CONSUMER PRODUCT LTD,TATACONSUM,TATACONSUM-EQ,Ok,03-08-2023 09:15:00,1691034300,839.95,839.95,832.55,838.50,836.63,94371,0,95656,0
4963,ICICI BANK LTD.,ICICIBANK,ICICIBANK-EQ,Ok,03-08-2023 09:15:00,1691034300,979.60,983.00,978.15,981.25,980.86,1145510,0,1193553,0
3456,TATA MOTORS LIMITED,TATAMOTORS,TATAMOTORS-EQ,Ok,03-08-2023 09:15:00,1691034300,624.00,626.20,620.70,623.85,624.11,1361428,0,1397890,0
3426,TATA POWER CO LTD,TATAPOWER,TATAPOWER-EQ,Ok,03-08-2023 09:15:00,1691034300,235.20,237.45,234.45,237.15,236.13,1865711,0,1916756,0
5258,INDUSIND BANK LIMITED,INDUSINDBK,INDUSINDBK-EQ,Ok,03-08-2023 09:15:00,1691034300,1376.40,1379.15,1371.25,1374.30,1374.68,113308,0,113946,0
3506,TITAN COMPANY LIMITED,TITAN,TITAN-EQ,Ok,03-08-2023 09:15:00,1691034300,2947.20,2986.95,2933.35,2938.00,2963.41,542194,0,606688,0
3518,TORRENT PHARMACEUTICALS L,TORNTPHARM,TORNTPHARM-EQ,Ok,03-08-2023 09:15:00,1691034300,1966.80,1983.40,1963.80,1982.80,1974.94,18212,0,18291,0
16713,UNITED BREWERIES LTD,UBL,UBL-EQ,Ok,03-08-2023 09:15:00,1691034300,1557.10,1558.65,1544.55,1546.65,1551.41,33294,0,33478,0
11532,ULTRATECH CEMENT LIMITED,ULTRACEMCO,ULTRACEMCO-EQ,Ok,03-08-2023 09:15:00,1691034300,8285.00,8285.00,8083.00,8188.95,8149.64,48469,0,48686,0
11287,UPL LIMITED,UPL,UPL-EQ,Ok,03-08-2023 09:15:00,1691034300,611.15,611.95,601.20,601.80,605.28,1087636,0,1101598,0
3718,VOLTAS LTD,VOLTAS,VOLTAS-EQ,Ok,03-08-2023 09:15:00,1691034300,799.00,810.60,795.05,808.50,804.72,215162,0,217122,0
18096,JUBILANT FOODWORKS LTD,JUBLFOOD,JUBLFOOD-EQ,Ok,03-08-2023 09:15:00,1691034300,487.95,493.30,487.55,490.95,490.49,166507,0,167593,0
3812,ZEE ENTERTAINMENT ENT LTD,ZEEL,ZEEL-EQ,Ok,03-08-2023 09:15:00,1691034300,227.90,232.50,226.90,230.90,229.97,1667801,0,1685134,0
7929,ZYDUS LIFESCIENCES LTD,ZYDUSLIFE,ZYDUSLIFE-EQ,Ok,03-08-2023 09:15:00,1691034300,627.40,638.75,626.25,638.50,634.84,52239,0,53546,0
19061,MANAPPURAM FINANCE LTD,MANAPPURAM,MANAPPURAM-EQ,Ok,03-08-2023 09:15:00,1691034300,132.75,134.25,132.20,133.30,133.31,662247,0,665403,0
22,ACC LIMITED,ACC,ACC-EQ,Ok,03-08-2023 09:15:00,1691034300,1979.20,1993.90,1952.60,1986.00,1978.95,56067,0,56571,0
3063,VEDANTA LIMITED,VEDL,VEDL-EQ,Ok,03-08-2023 09:15:00,1691034300,260.20,261.00,256.45,257.65,258.56,171584361,0,171958975,0
6733,JINDAL STEEL & POWER LTD,JINDALSTEL,JINDALSTEL-EQ,Ok,03-08-2023 09:15:00,1691034300,644.55,645.75,640.15,644.50,643.12,133840,0,137669,0
11723,JSW STEEL LIMITED,JSWSTEEL,JSWSTEEL-EQ,Ok,03-08-2023 09:15:00,1691034300,805.00,805.50,799.50,804.80,802.49,149553,0,152289,0
4749,CONTAINER CORP OF IND LTD,CONCOR,CONCOR-EQ,Ok,03-08-2023 09:15:00,1691034300,675.50,685.55,673.55,684.60,682.58,40442,0,41176,0
15332,NMDC LTD.,NMDC,NMDC-EQ,Ok,03-08-2023 09:15:00,1691034300,114.20,114.75,113.80,114.45,114.38,1054425,0,1085605,0
9590,POLYCAB INDIA LIMITED,POLYCAB,POLYCAB-EQ,Ok,03-08-2023 09:15:00,1691034300,4588.00,4599.55,4516.80,4576.05,4561.80,93699,0,94533,0
3150,SIEMENS LTD,SIEMENS,SIEMENS-EQ,Ok,03-08-2023 09:15:00,1691034300,3822.85,3866.00,3820.25,3862.40,3847.11,24826,0,25141,0
10794,CANARA BANK,CANBK,CANBK-EQ,Ok,03-08-2023 09:15:00,1691034300,326.45,330.80,325.45,329.90,329.18,734672,0,753531,0
31181,MULTI COMMODITY EXCHANGE,MCX,MCX-EQ,Ok,03-08-2023 09:15:00,1691034300,1580.05,1611.15,1580.00,1608.45,1603.06,27015,0,27311,0
17534,MAHANAGAR GAS LTD.,MGL,MGL-EQ,Ok,03-08-2023 09:15:00,1691034300,1096.70,1099.70,1082.50,1099.50,1091.18,135999,0,136401,0
4204,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON,MOTHERSON-EQ,Ok,03-08-2023 09:15:00,1691034300,96.05,96.80,95.55,96.70,96.32,578076,0,587947,0
1660,ITC LTD,ITC,ITC-EQ,Ok,03-08-2023 09:15:00,1691034300,460.60,462.75,458.05,462.05,460.36,592444,0,623701,0
13147,PVR INOX LIMITED,PVRINOX,PVRINOX-EQ,Ok,03-08-2023 09:15:00,1691034300,1605.05,1636.75,1605.00,1635.05,1623.97,182087,0,183974,0
13404,SUN TV NETWORK LIMITED,SUNTV,SUNTV-EQ,Ok,03-08-2023 09:15:00,1691034300,521.05,528.25,520.60,528.15,524.92,40120,0,40588,0
2412,PIRAMAL ENTERPRISES LTD,PEL,PEL-EQ,Ok,03-08-2023 09:15:00,1691034300,958.85,993.50,953.65,987.15,977.24,1049900,0,1056098,0
14299,POWER FIN CORP LTD.,PFC,PFC-EQ,Ok,03-08-2023 09:15:00,1691034300,255.30,257.55,253.70,257.30,255.54,921813,0,928771,0
3499,TATA STEEL LIMITED,TATASTEEL,TATASTEEL-EQ,Ok,03-08-2023 09:15:00,1691034300,118.60,119.00,118.10,118.80,118.54,2498615,0,2621923,0
17875,GODREJ PROPERTIES LTD,GODREJPROP,GODREJPROP-EQ,Ok,03-08-2023 09:15:00,1691034300,1616.05,1628.15,1585.45,1609.95,1605.17,297292,0,299792,0
14366,VODAFONE IDEA LIMITED,IDEA,IDEA-EQ,Ok,03-08-2023 09:15:00,1691034300,7.95,8.05,7.80,8.05,7.91,16238269,0,16459066,0
4503,MPHASIS LIMITED,MPHASIS,MPHASIS-EQ,Ok,03-08-2023 09:15:00,1691034300,2211.95,2240.00,2208.95,2237.80,2228.80,43029,0,43328,0
