time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi,token
2023-08-03 15:28:00,1691056680,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:27:00,1691056620,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:26:00,1691056560,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:25:00,1691056500,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:24:00,1691056440,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:23:00,1691056380,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:22:00,1691056320,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:21:00,1691056260,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:20:00,1691056200,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:19:00,1691056140,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:18:00,1691056080,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:17:00,1691056020,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:16:00,1691055960,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:15:00,1691055900,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:14:00,1691055840,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:13:00,1691055780,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:12:00,1691055720,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:11:00,1691055660,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:10:00,1691055600,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
2023-08-03 15:09:00,1691055540,55.05,55.05,55.05,55.05,0.0,0,0,0,0,73884
